text,label
冲着中兴品牌选择的手机，太令人失望了，质量太差。用了没几天，屏幕里面突然就坏了，出现了一条裂痕。寄给京东售后检测后说是挤压坏的，不能质保。里面挤压坏了，这么娇贵，我能说什么呢。曾经用过的三星，诺基亚功能机被摔过N多次，都不怎么出问题。和手机一起寄回的有一张手写的服务行为报告，检修详情：开机检测，内屏碎，非保，客户同意退回。没有签章，只是复检工程师一栏有一个郭字。这就是你们当时答应给我的手机质量检测报告？你们检测都是靠眼看的吗？,0
连续买了三个因为情怀。 现在也就为情怀买单了。王者很卡。三个通话质量间歇性有问题  还很频繁。第一个给了父亲。然后经常还电话都接不到。恰恰父亲电话用的多。哎。第二个自己用。除去通话质量问题 这个已经连续三天黑屏三次了。  第三个给朋友。第一天就连不上网。然后后面好点了。然后说说这三个手机吧。发的都是去年年中的。  买三个三个都有各种问题。 伤心透了。   也不想退了给了情怀吧。 故障率太高。 做工不行。相机照相将就 分屏功能新颖。五星给快递一星给商品。 买三个三个都有各种问题 真的最差购机体验。想入的朋友些。谨慎勿入。 也不想退了。诺基亚再见 再也不见,0
收到手机用了一下，上网没卡可以吧，机壳太差了，容易发热，能够改好点，总算不错的，这个价是这样了。,1
很漂亮，物流很快，全新，正品无疑，非常满意。值得购买哦。,2
用惯了大屏用这个感觉键盘有点小了，一个手打字不方便。,1
经常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力！所以在一段时间里，我总是不去评价或者随便写写！但是，我又总是觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬！首先，宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的，送货速度快，配送员服务态度好，每样东西都是送货上门。希望京东能再接再厉，做得更大更强，提供更多更好的东西给大家。为京东的商品和服务点赞。,2
第一次买，不知道怎么样！有两条带子，只有一个头！,2
屏幕够大，声音够响，会报时会报电话号码，老人用着挺好的。蓝色挺时尚的。,2
还行，就是我的指纹传感器是坏的。,1
膜挺薄的。。。。。。赠品嘛。。。。就那样了,2
不错，妈妈现在、在用很好,1
很好的手机，颜值高，性能高，价格漂亮！给家里买了好几台手机了，在他家买了好几台了都，非常的好正品没毛病，还有赠品相当核算,2
"15年买的p8,现在又买了p10。始终相信华为！",2
理性评价，说实话，没想象中的那么好。在待机状态下，只要按挂机键，就会锁屏，老人需要按组合键才能解锁，要么就用左侧的上下解锁。铃声不是特别大，但是会比普通的大一些。没那么好的质感，其实和杂牌子老年机，差不多，唯一好的一点，就是看中海尔这个品牌了。对了，还有一点，就是插上手机卡，时间根本不会自动更新，不论自己怎么设置。挺垃圾的，而且，这评论里面托也挺多的，哎。,1
屏幕分辨率清晰待机时间不错，系统流畅，照相效果不次于苹果手机，性价比超高，堪称良心手机卖家！推荐购买！移动全网通不能用两张卡切换用流量，我自己刷系统到全网通公开版了，解决了这个难题！,2
不支持快充，18W充电头和10W的都是一个半小时充满，官方说支持就是扯淡。OTG不支持micro USB转接线加type-c转接头加单口U盘，以前买的双接口micro USB  U盘不能用了，只能更换新的。,1
手机没问题  画面清晰 速度可以玩游戏不卡,2
秒杀买的，买了没两天就降了一百块。。。好气哦,1
买的膜贴上去不怎么好看,0
快递速度，包装完好，机子很漂亮，还没用呢现在充电中，之前就是华为，还是觉得华为用着很顺手，继续支持国产,2
通话方面还没插卡，没有试过，用过一段时间再来追评,1
东西已经收到，系统非常干净，使用很流畅。,2
买过来算上快递时间不到一个月，不到一个月，不到一个月，就白屏。想想就想骂人，本来就是家里老人用的。没手机怎么联系，寄回去售后一点有用的信息都没有，就知道处理中。,0
山寨机，中兴的标志都没有，最差的一次购物，京东让人失望！！！！？客户还给玩游戏文字，京东，让人失望,0
刚收到货，包装有挤压痕迹！还是很开心的打开发现机身上有点小划痕，屏幕下层面有点发黄不知道是不是正常,1
总体还行吧，刚打开时很多app需要卸载，由于这款手机需要拆卸后盖才能放入SIM卡，我发现装进SIM卡再合起后盖，在这个位置有凸起（有缝隙）。,1
"本次评价与商品本身无关，在京东买这么多次商品，只有这次让我体会到京东这次真不地道，9,26号手机丢失，27号早上在京东上看到有麦芒六手机预约，说是28号早上开始发货，货品不要定金不退，果断下单预付定金，28号早上10.08分收货手机收到一条短信，（京东提醒你10.08分去付尾款，取消订单定金不退）高速公路上开着车去哪儿付尾款呢？中午到单位上电脑付尾款，系统显示付不了了，还显示货品已售完，下次要到10月12号以后有货再发，  打客服反映实际问题，客服本人也觉得这事不合适，解释说我这是特殊情况如果不要可以申请退还定金，请我耐心等待处理结果，",0
手机是给老爸买的，前面一部老人手机坏了，特地又买了一部，手机音量大，字体大.信号好，很适合老年人用！,2
货收到，使用二天。拍照还不如N5清晰。虚拟键使用不如N5的键好。没有双击开机，没有中间键一键熄屏。比618多了148元。,1
相当差！,0
结语 ：总的来说一加六在3000元这个价位很强势，几乎没有缺点，坚持做流畅简洁的好产品，希望官方能把电池续航能够优化的更好,2
手机是给奶奶买的， 她喜欢跳跳舞，上上微信，顺带也买了个放大器，手机质量很好，拍摄效果也很好，绝对正品，,2
手机买到手20天不到就出现问题，所有按键都失灵，开机开不了，根本无法使用，就去申请京东售后维修，维修回来说是换了主板和喇叭，打开手机一看主板是旧的上面还有别人的通话记录和短消息！之后又去申请售后，售后态度非常之差（0527-88120510），这个是售后的电话，没办法只能保留证据准备投诉到消费者协会来保护我的权益了，希望之后的买家一定要看看清楚再买，别再像我一样被京东当猴耍！,0
6，充电，视频发热严重，比用了2年的手机还烫，差劲；,1
第一次用魅族手机，给老爸买的。电池还没用过，不过也就差不多可以，性能不错，也看过同等价位的手机，虽然是去年出的的手机，但是其他品牌运行速度和屏显都不如这个魅蓝5S，赞赞赞！,2
1000多元的机器不送耳机也就算了，不给钢化膜至少贴层放划痕的保护膜，居然什么都没有。,1
机子性能简单评论一下：一分钱一分货吧。。。可以用！电池还行，不安应用挺省电。开机设置铃声。。。。，进到选项里白板一块，反复如此，以为有问题，后来扔那儿其它铃声都自己出来了，原来是反应慢，进入到选项里平均18秒以上才能显示出来系统自带的备选铃声。。。。这个算不算BUG？内部植入的应用推广就不细说了--例如闹钟默认是网红叫床，就是网红视频叫你起床。相册打开图片旁边是测测脸龄。。。。。自带的指南针打开就提示你周围可能有磁场。。。。换到哪都是，其实就是个碰碰球，哈哈。。。。。收音机插耳机没外放，还有一堆没用的黑科技APP删求不掉。。。。不想说了，几百块的东西能打电话就行了。。。。要什么自行车！！,0
不知道有没有人会觉得这款手机会有一点卡，虽然是新手机，用了不到一个周就出现卡机的情况，心理多少会觉得性价比不高，但是不能否认的是，颜值真的很高，很漂亮。建议手抖手残星人一定要在买手机之前买好钢化膜，曲面屏幕真的是摔一下就会残废。综合来讲，觉得性价比真的不高，颜值高也弥补不了,1
刚收到货，京东的快递哥哥依然的那么给力，至于手机我还没用，等用用再评论,2
反应快，待机长，总体不错。。。。,2
东西还行，分辨率不高，还可以还可以。,1
这手机不错的选择，手机没电  在充电   没开机,2
说实话真的很烂，内存小的连个微信都下载不了。我就是因为工作需要，想多用个微信，这都满足不了，还不让退货。,0
